date,Open,High,Low,Close,adjClose,Volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2022-12-22,385.35,387.75,376.76,383.95,378.28,1314606,1314606,-1.4,-0.36331,383.4525,"December 22, 22",-0.0036331
2022-12-23,383.32,385.43,378.5,384.49,378.81,705200,705200,1.17,0.30523,382.935,"December 23, 22",0.0030523
2022-12-27,383.44,385.34,377.46,383.11,377.45,823347,823347,-0.33,-0.08606301,382.3375,"December 27, 22",-0.0008606301
2022-12-28,385.36,388.5,374.82,376.5,370.94,843600,843600,-8.86,-2.3,381.295,"December 28, 22",-0.023
2022-12-29,380.38,391.98,377.56,390.87,385.09,1004600,1004600,10.49,2.76,385.1975,"December 29, 22",0.0276
2022-12-30,386.01,389.44,382.68,389.22,383.47,948917,948917,3.21,0.83158,386.8375,"December 30, 22",0.0083158
2023-01-03,396.7,404.45,385.22,391.18,385.4,1874001,1874001,-5.52,-1.39,394.3875,"January 03, 23",-0.0139
2023-01-04,397.58,399.72,387.6,391.57,385.78,1209717,1209717,-6.01,-1.51,394.1175,"January 04, 23",-0.0151
2023-01-05,386.35,387.47,375.0,375.62,370.07,1263887,1263887,-10.73,-2.78,381.11,"January 05, 23",-0.0278
2023-01-06,380.24,389.34,370.62,386.52,380.81,1312858,1312858,6.28,1.65,381.68,"January 06, 23",0.0165
2023-01-09,391.1,402.64,388.16,395.34,390.28,1331600,1331600,4.24,1.08,394.31,"January 09, 23",0.0108
2023-01-10,387.58,394.96,385.53,388.68,383.71,1069930,1069930,1.1,0.28381,389.1875,"January 10, 23",0.0028381
2023-01-11,388.28,395.83,384.29,395.31,390.25,1587429,1587429,7.03,1.81,390.9275,"January 11, 23",0.0181
2023-01-12,398.27,398.27,386.03,396.7,391.63,1099000,1099000,-1.57,-0.3942,394.8175,"January 12, 23",-0.003942
2023-01-13,390.0,394.63,386.46,393.21,388.18,1311178,1311178,3.21,0.82308,391.075,"January 13, 23",0.0082308
2023-01-17,392.0,395.29,386.75,390.2,385.21,1658700,1658700,-1.8,-0.45918,391.06,"January 17, 23",-0.0045918
2023-01-18,392.1,401.32,385.64,386.07,381.13,1603307,1603307,-6.03,-1.54,391.2825,"January 18, 23",-0.0154
2023-01-19,383.14,388.97,378.22,378.6,373.76,1082148,1082148,-4.54,-1.18,382.2325,"January 19, 23",-0.0118
2023-01-20,383.27,400.31,382.55,398.07,392.98,1702062,1702062,14.8,3.86,391.05,"January 20, 23",0.0386
2023-01-23,400.73,410.51,399.12,410.0,404.76,2211868,2211868,9.27,2.31,405.09,"January 23, 23",0.0231
2023-01-24,410.0,410.0,398.74,401.55,396.42,1189633,1189633,-8.45,-2.06,405.0725,"January 24, 23",-0.0206
2023-01-25,394.3,403.95,385.49,401.9,396.76,1131996,1131996,7.6,1.93,396.41,"January 25, 23",0.0193
2023-01-26,409.95,413.22,402.08,412.55,407.27,1282609,1282609,2.6,0.63422,409.45,"January 26, 23",0.0063422
2023-01-27,408.32,428.7,407.27,422.62,417.22,1724997,1724997,14.3,3.5,416.7275,"January 27, 23",0.035
2023-01-30,416.14,420.53,412.24,416.45,411.12,1543534,1543534,0.31,0.07449416,416.34,"January 30, 23",0.0007449416
2023-01-31,416.45,422.92,415.1,422.67,417.26,1174618,1174618,6.22,1.49,419.285,"January 31, 23",0.0149
2023-02-01,420.35,437.96,416.01,435.55,429.98,1521700,1521700,15.2,3.62,427.4675,"February 01, 23",0.0362
2023-02-02,443.96,457.94,442.09,452.16,446.38,1917634,1917634,8.2,1.85,449.0375,"February 02, 23",0.0185
2023-02-03,440.76,440.91,421.69,423.76,418.34,1843210,1843210,-17.0,-3.86,431.78,"February 03, 23",-0.0386
2023-02-06,417.65,418.26,412.7,414.99,409.68,1337921,1337921,-2.66,-0.6369,415.9,"February 06, 23",-0.006369
2023-02-07,412.74,429.88,409.02,427.67,422.2,1400754,1400754,14.93,3.62,419.8275,"February 07, 23",0.0362
2023-02-08,426.65,430.65,417.7,421.74,416.35,1055058,1055058,-4.91,-1.15,424.185,"February 08, 23",-0.0115
2023-02-09,430.64,431.99,418.29,419.74,414.37,1098616,1098616,-10.9,-2.53,425.165,"February 09, 23",-0.0253
2023-02-10,415.0,416.11,408.9,413.52,408.23,998400,998400,-1.48,-0.35663,413.3825,"February 10, 23",-0.0035663
2023-02-13,415.98,419.22,413.91,418.09,412.74,1028948,1028948,2.11,0.50724,416.8,"February 13, 23",0.0050724
2023-02-14,416.43,426.22,412.27,421.97,416.57,878624,878624,5.54,1.33,419.2225,"February 14, 23",0.0133
2023-02-15,418.29,423.19,414.44,421.24,415.85,865594,865594,2.95,0.70525,419.29,"February 15, 23",0.0070525
2023-02-16,409.17,416.58,406.55,408.36,403.14,1281720,1281720,-0.81,-0.19796,410.165,"February 16, 23",-0.0019796
2023-02-17,406.41,406.51,396.87,404.38,399.21,1626287,1626287,-2.03,-0.4995,403.5425,"February 17, 23",-0.004995
2023-02-21,396.35,400.16,393.69,396.26,391.19,1331920,1331920,-0.09,-0.0227072,396.615,"February 21, 23",-0.000227072
2023-02-22,400.53,408.09,397.79,406.38,401.18,1688018,1688018,5.85,1.46,403.1975,"February 22, 23",0.0146
2023-02-23,410.83,416.24,404.04,411.88,406.61,2476100,2476100,1.05,0.25558,410.7475,"February 23, 23",0.0025558
